id	project	name	bps	sequences	biome	feature	material	sequencing_type	sequencing_method	avg_seq_length
4455508.3	turnbaugh_twins_moafts_v2	603	395502	1763	feces	feces	feces	Amplicon	unknown	224.335
4455509.3	turnbaugh_twins_moafts_v2	604	1633752	7096	feces	feces	feces	Amplicon	unknown	230.236
4455510.3	turnbaugh_twins_moafts_v2	605	1020413	4422	feces	feces	feces	Amplicon	unknown	230.758
4455511.3	turnbaugh_twins_moafts_v2	606	800228	3579	feces	feces	feces	Amplicon	unknown	223.590
4455512.3	turnbaugh_twins_moafts_v2	607	707951	3100	feces	feces	feces	Amplicon	unknown	228.371
4455513.3	turnbaugh_twins_moafts_v2	608	797323	3485	feces	feces	feces	Amplicon	unknown	228.787
4455514.3	turnbaugh_twins_moafts_v2	609	1262003	5411	feces	feces	feces	Amplicon	unknown	233.229
4455515.3	turnbaugh_twins_moafts_v2	610	463853	1986	feces	feces	feces	Amplicon	unknown	233.561
4455516.3	turnbaugh_twins_moafts_v2	611	27925147	122737	feces	feces	feces	Amplicon	unknown	227.520
4455517.3	turnbaugh_twins_moafts_v2	612	690820	2972	feces	feces	feces	Amplicon	unknown	232.443
4455518.3	turnbaugh_twins_moafts_v2	613	1183976	5155	feces	feces	feces	Amplicon	unknown	229.675
4455519.3	turnbaugh_twins_moafts_v2	614	735161	3165	feces	feces	feces	Amplicon	unknown	232.278
4455520.3	turnbaugh_twins_moafts_v2	615	453064	1956	feces	feces	feces	Amplicon	unknown	231.628
4455521.3	turnbaugh_twins_moafts_v2	616	11103659	48562	feces	feces	feces	Amplicon	unknown	228.649
4455522.3	turnbaugh_twins_moafts_v2	617	1021773	4450	feces	feces	feces	Amplicon	unknown	229.612
4455523.3	turnbaugh_twins_moafts_v2	618	792063	3444	feces	feces	feces	Amplicon	unknown	229.983
4455524.3	turnbaugh_twins_moafts_v2	619	879189	3814	feces	feces	feces	Amplicon	unknown	230.516
4455525.3	turnbaugh_twins_moafts_v2	620	713080	3068	feces	feces	feces	Amplicon	unknown	232.425
4455526.3	turnbaugh_twins_moafts_v2	621	436421	1881	feces	feces	feces	Amplicon	unknown	232.015
4455527.3	turnbaugh_twins_moafts_v2	622	400567	1751	feces	feces	feces	Amplicon	unknown	228.765
4455528.3	turnbaugh_twins_moafts_v2	623	412565	1824	feces	feces	feces	Amplicon	unknown	226.187
4455529.3	turnbaugh_twins_moafts_v2	624	576102	2498	feces	feces	feces	Amplicon	unknown	230.625
4455530.3	turnbaugh_twins_moafts_v2	625	892298	3882	feces	feces	feces	Amplicon	unknown	229.855
4455531.3	turnbaugh_twins_moafts_v2	626	1312557	5677	feces	feces	feces	Amplicon	unknown	231.206
4455532.3	turnbaugh_twins_moafts_v2	627	1515764	6552	feces	feces	feces	Amplicon	unknown	231.344
4455533.3	turnbaugh_twins_moafts_v2	628	524501	2257	feces	feces	feces	Amplicon	unknown	232.389
4455534.3	turnbaugh_twins_moafts_v2	629	454452	1950	feces	feces	feces	Amplicon	unknown	233.052
4455535.3	turnbaugh_twins_moafts_v2	630	1201466	5255	feces	feces	feces	Amplicon	unknown	228.633
4455536.3	turnbaugh_twins_moafts_v2	631	749581	3272	feces	feces	feces	Amplicon	unknown	229.090
4455537.3	turnbaugh_twins_moafts_v2	632	79810	347	feces	feces	feces	Amplicon	unknown	230.000
4455538.3	turnbaugh_twins_moafts_v2	633	4690146	20440	feces	feces	feces	Amplicon	unknown	229.459
4455539.3	turnbaugh_twins_moafts_v2	634	753684	3356	feces	feces	feces	Amplicon	unknown	224.578
4455540.3	turnbaugh_twins_moafts_v2	635	395188	1722	feces	feces	feces	Amplicon	unknown	229.494
4455541.3	turnbaugh_twins_moafts_v2	636	694761	3009	feces	feces	feces	Amplicon	unknown	230.894
4455542.3	turnbaugh_twins_moafts_v2	637	902480	3919	feces	feces	feces	Amplicon	unknown	230.283
4455543.3	turnbaugh_twins_moafts_v2	638	535378	2348	feces	feces	feces	Amplicon	unknown	228.014
4455544.3	turnbaugh_twins_moafts_v2	639	425713	1909	feces	feces	feces	Amplicon	unknown	223.003
4455545.3	turnbaugh_twins_moafts_v2	640	566688	2472	feces	feces	feces	Amplicon	unknown	229.243
4455546.3	turnbaugh_twins_moafts_v2	641	1424303	6281	feces	feces	feces	Amplicon	unknown	226.764
4455547.3	turnbaugh_twins_moafts_v2	642	351879	1532	feces	feces	feces	Amplicon	unknown	229.686
4455548.3	turnbaugh_twins_moafts_v2	643	921227	3988	feces	feces	feces	Amplicon	unknown	231.000
4455549.3	turnbaugh_twins_moafts_v2	644	522546	2249	feces	feces	feces	Amplicon	unknown	232.346
4455550.3	turnbaugh_twins_moafts_v2	645	437375	1939	feces	feces	feces	Amplicon	unknown	225.567
4455551.3	turnbaugh_twins_moafts_v2	646	1135282	4880	feces	feces	feces	Amplicon	unknown	232.640
4455552.3	turnbaugh_twins_moafts_v2	647	1620546	7015	feces	feces	feces	Amplicon	unknown	231.012
4455553.3	turnbaugh_twins_moafts_v2	648	1127726	4976	feces	feces	feces	Amplicon	unknown	226.633
4455554.3	turnbaugh_twins_moafts_v2	649	1069483	4664	feces	feces	feces	Amplicon	unknown	229.306
4455555.3	turnbaugh_twins_moafts_v2	650	670313	2910	feces	feces	feces	Amplicon	unknown	230.348
4455556.3	turnbaugh_twins_moafts_v2	651	649262	2823	feces	feces	feces	Amplicon	unknown	229.990
4455557.3	turnbaugh_twins_moafts_v2	652	1141168	4978	feces	feces	feces	Amplicon	unknown	229.242
4455558.3	turnbaugh_twins_moafts_v2	653	437988	1912	feces	feces	feces	Amplicon	unknown	229.073
4455559.3	turnbaugh_twins_moafts_v2	654	494041	2118	feces	feces	feces	Amplicon	unknown	233.258
4455560.3	turnbaugh_twins_moafts_v2	655	674527	2982	feces	feces	feces	Amplicon	unknown	226.200
4455561.3	turnbaugh_twins_moafts_v2	656	547852	2357	feces	feces	feces	Amplicon	unknown	232.436
4455562.3	turnbaugh_twins_moafts_v2	657	1938926	8572	feces	feces	feces	Amplicon	unknown	226.193
4455563.3	turnbaugh_twins_moafts_v2	658	1197248	5206	feces	feces	feces	Amplicon	unknown	229.975
4455564.3	turnbaugh_twins_moafts_v2	659	1422577	6110	feces	feces	feces	Amplicon	unknown	232.828
4455565.3	turnbaugh_twins_moafts_v2	660	1350535	5781	feces	feces	feces	Amplicon	unknown	233.616
4455566.3	turnbaugh_twins_moafts_v2	661	8772687	38167	feces	feces	feces	Amplicon	unknown	229.850
4455567.3	turnbaugh_twins_moafts_v2	662	1019037	4517	feces	feces	feces	Amplicon	unknown	225.600
4455568.3	turnbaugh_twins_moafts_v2	663	937587	4226	feces	feces	feces	Amplicon	unknown	221.862
4455569.3	turnbaugh_twins_moafts_v2	664	596445	2552	feces	feces	feces	Amplicon	unknown	233.717
4455570.3	turnbaugh_twins_moafts_v2	665	654405	2976	feces	feces	feces	Amplicon	unknown	219.894
4455571.3	turnbaugh_twins_moafts_v2	666	6828730	30132	feces	feces	feces	Amplicon	unknown	226.627
4455572.3	turnbaugh_twins_moafts_v2	667	1967362	8580	feces	feces	feces	Amplicon	unknown	229.296
4455573.3	turnbaugh_twins_moafts_v2	668	676731	2887	feces	feces	feces	Amplicon	unknown	234.406
4455574.3	turnbaugh_twins_moafts_v2	669	614812	2694	feces	feces	feces	Amplicon	unknown	228.215
4455575.3	turnbaugh_twins_moafts_v2	670	571502	2460	feces	feces	feces	Amplicon	unknown	232.318
4455576.3	turnbaugh_twins_moafts_v2	671	1458799	6340	feces	feces	feces	Amplicon	unknown	230.094
4455577.3	turnbaugh_twins_moafts_v2	672	4480078	19736	feces	feces	feces	Amplicon	unknown	227.000
4455578.3	turnbaugh_twins_moafts_v2	673	394413	1709	feces	feces	feces	Amplicon	unknown	230.786
4455579.3	turnbaugh_twins_moafts_v2	674	1010905	4363	feces	feces	feces	Amplicon	unknown	231.700
4455580.3	turnbaugh_twins_moafts_v2	675	4386464	19351	feces	feces	feces	Amplicon	unknown	226.679
4455581.3	turnbaugh_twins_moafts_v2	676	876639	3849	feces	feces	feces	Amplicon	unknown	227.758
4455582.3	turnbaugh_twins_moafts_v2	677	862592	3766	feces	feces	feces	Amplicon	unknown	229.047
4455583.3	turnbaugh_twins_moafts_v2	678	372546	1623	feces	feces	feces	Amplicon	unknown	229.542
4455584.3	turnbaugh_twins_moafts_v2	679	1801421	7909	feces	feces	feces	Amplicon	unknown	227.768
4455585.3	turnbaugh_twins_moafts_v2	680	615497	2646	feces	feces	feces	Amplicon	unknown	232.614
4455586.3	turnbaugh_twins_moafts_v2	681	12101884	53005	feces	feces	feces	Amplicon	unknown	228.316
4455587.3	turnbaugh_twins_moafts_v2	682	827002	3593	feces	feces	feces	Amplicon	unknown	230.170
4455588.3	turnbaugh_twins_moafts_v2	683	488804	2145	feces	feces	feces	Amplicon	unknown	227.881
4455589.3	turnbaugh_twins_moafts_v2	684	1249145	5473	feces	feces	feces	Amplicon	unknown	228.238
4455590.3	turnbaugh_twins_moafts_v2	685	8375836	36710	feces	feces	feces	Amplicon	unknown	228.162
4455591.3	turnbaugh_twins_moafts_v2	686	1483811	6469	feces	feces	feces	Amplicon	unknown	229.373
4455592.3	turnbaugh_twins_moafts_v2	687	862546	3752	feces	feces	feces	Amplicon	unknown	229.890
4455593.3	turnbaugh_twins_moafts_v2	688	465624	2072	feces	feces	feces	Amplicon	unknown	224.722
4455594.3	turnbaugh_twins_moafts_v2	689	745860	3227	feces	feces	feces	Amplicon	unknown	231.131
4455595.3	turnbaugh_twins_moafts_v2	690	308553	1384	feces	feces	feces	Amplicon	unknown	222.943
4455596.3	turnbaugh_twins_moafts_v2	691	428644	1884	feces	feces	feces	Amplicon	unknown	227.518
4455597.3	turnbaugh_twins_moafts_v2	692	1272355	5588	feces	feces	feces	Amplicon	unknown	227.694
4455598.3	turnbaugh_twins_moafts_v2	693	599591	2570	feces	feces	feces	Amplicon	unknown	233.304
4455599.3	turnbaugh_twins_moafts_v2	694	2405311	10497	feces	feces	feces	Amplicon	unknown	229.143
4455600.3	turnbaugh_twins_moafts_v2	695	1038291	4486	feces	feces	feces	Amplicon	unknown	231.451
4455601.3	turnbaugh_twins_moafts_v2	696	1621078	7070	feces	feces	feces	Amplicon	unknown	229.290
4455602.3	turnbaugh_twins_moafts_v2	697	621517	2698	feces	feces	feces	Amplicon	unknown	230.362
4455603.3	turnbaugh_twins_moafts_v2	698	1106574	4818	feces	feces	feces	Amplicon	unknown	229.675
4455604.3	turnbaugh_twins_moafts_v2	699	652608	2808	feces	feces	feces	Amplicon	unknown	232.410
4455605.3	turnbaugh_twins_moafts_v2	700	531184	2321	feces	feces	feces	Amplicon	unknown	228.860
4455606.3	turnbaugh_twins_moafts_v2	701	1347203	5842	feces	feces	feces	Amplicon	unknown	230.606
4455607.3	turnbaugh_twins_moafts_v2	702	1362562	5974	feces	feces	feces	Amplicon	unknown	228.082
4455608.3	turnbaugh_twins_moafts_v2	703	982395	4319	feces	feces	feces	Amplicon	unknown	227.459
4455609.3	turnbaugh_twins_moafts_v2	704	1584	7	feces	feces	feces	Amplicon	unknown	226.286
4455610.3	turnbaugh_twins_moafts_v2	705	385530	1668	feces	feces	feces	Amplicon	unknown	231.133
4455611.3	turnbaugh_twins_moafts_v2	706	1154030	5040	feces	feces	feces	Amplicon	unknown	228.974
4455612.3	turnbaugh_twins_moafts_v2	707	891619	3822	feces	feces	feces	Amplicon	unknown	233.286
4455613.3	turnbaugh_twins_moafts_v2	708	411505	1801	feces	feces	feces	Amplicon	unknown	228.487
4455614.3	turnbaugh_twins_moafts_v2	709	685643	2974	feces	feces	feces	Amplicon	unknown	230.546
4455615.3	turnbaugh_twins_moafts_v2	710	473371	2033	feces	feces	feces	Amplicon	unknown	232.844
4455616.3	turnbaugh_twins_moafts_v2	711	321376	1434	feces	feces	feces	Amplicon	unknown	224.112
4455617.3	turnbaugh_twins_moafts_v2	712	678813	2983	feces	feces	feces	Amplicon	unknown	227.561
4455618.3	turnbaugh_twins_moafts_v2	713	1224455	5274	feces	feces	feces	Amplicon	unknown	232.168
4455619.3	turnbaugh_twins_moafts_v2	714	120742	535	feces	feces	feces	Amplicon	unknown	225.686
4455620.3	turnbaugh_twins_moafts_v2	715	604291	2686	feces	feces	feces	Amplicon	unknown	224.978
4455621.3	turnbaugh_twins_moafts_v2	716	1019339	4428	feces	feces	feces	Amplicon	unknown	230.203
4455622.3	turnbaugh_twins_moafts_v2	717	1559155	6819	feces	feces	feces	Amplicon	unknown	228.649
4455623.3	turnbaugh_twins_moafts_v2	718	14601708	63490	feces	feces	feces	Amplicon	unknown	229.984
4455624.3	turnbaugh_twins_moafts_v2	719	1512295	6465	feces	feces	feces	Amplicon	unknown	233.920
4455625.3	turnbaugh_twins_moafts_v2	720	3017268	13300	feces	feces	feces	Amplicon	unknown	226.862
4455626.3	turnbaugh_twins_moafts_v2	721	1049380	4552	feces	feces	feces	Amplicon	unknown	230.532
4455627.3	turnbaugh_twins_moafts_v2	722	714168	3105	feces	feces	feces	Amplicon	unknown	230.006
4455628.3	turnbaugh_twins_moafts_v2	723	382925	1673	feces	feces	feces	Amplicon	unknown	228.885
4455629.3	turnbaugh_twins_moafts_v2	724	1186887	5234	feces	feces	feces	Amplicon	unknown	226.765
4455630.3	turnbaugh_twins_moafts_v2	725	656482	2869	feces	feces	feces	Amplicon	unknown	228.819
4455631.3	turnbaugh_twins_moafts_v2	726	896606	3936	feces	feces	feces	Amplicon	unknown	227.796
4455632.3	turnbaugh_twins_moafts_v2	727	501416	2185	feces	feces	feces	Amplicon	unknown	229.481
4455633.3	turnbaugh_twins_moafts_v2	728	5528735	23837	feces	feces	feces	Amplicon	unknown	231.939
4455634.3	turnbaugh_twins_moafts_v2	729	1197769	5153	feces	feces	feces	Amplicon	unknown	232.441
4455635.3	turnbaugh_twins_moafts_v2	730	1102292	4778	feces	feces	feces	Amplicon	unknown	230.702
4455636.3	turnbaugh_twins_moafts_v2	731	525266	2315	feces	feces	feces	Amplicon	unknown	226.897
4455637.3	turnbaugh_twins_moafts_v2	732	562999	2416	feces	feces	feces	Amplicon	unknown	233.029
4455638.3	turnbaugh_twins_moafts_v2	733	677914	2989	feces	feces	feces	Amplicon	unknown	226.803
4455639.3	turnbaugh_twins_moafts_v2	734	1195737	5181	feces	feces	feces	Amplicon	unknown	230.793
4455640.3	turnbaugh_twins_moafts_v2	735	1438420	6094	feces	feces	feces	Amplicon	unknown	236.039
4455641.3	turnbaugh_twins_moafts_v2	736	581643	2517	feces	feces	feces	Amplicon	unknown	231.086
4455642.3	turnbaugh_twins_moafts_v2	737	1028619	4433	feces	feces	feces	Amplicon	unknown	232.037
4455643.3	turnbaugh_twins_moafts_v2	738	631199	2752	feces	feces	feces	Amplicon	unknown	229.360
4455644.3	turnbaugh_twins_moafts_v2	739	622132	2685	feces	feces	feces	Amplicon	unknown	231.707
4455645.3	turnbaugh_twins_moafts_v2	740	1072260	4594	feces	feces	feces	Amplicon	unknown	233.404
4455646.3	turnbaugh_twins_moafts_v2	741	511794	2267	feces	feces	feces	Amplicon	unknown	225.758
4455647.3	turnbaugh_twins_moafts_v2	742	2375530	10598	feces	feces	feces	Amplicon	unknown	224.149
4455648.3	turnbaugh_twins_moafts_v2	743	950309	4137	feces	feces	feces	Amplicon	unknown	229.710
4455649.3	turnbaugh_twins_moafts_v2	744	1128184	4972	feces	feces	feces	Amplicon	unknown	226.907
4455650.3	turnbaugh_twins_moafts_v2	745	214749	959	feces	feces	feces	Amplicon	unknown	223.930
4455651.3	turnbaugh_twins_moafts_v2	746	611831	2699	feces	feces	feces	Amplicon	unknown	226.688
4455652.3	turnbaugh_twins_moafts_v2	747	1399427	6027	feces	feces	feces	Amplicon	unknown	232.193
4455653.3	turnbaugh_twins_moafts_v2	748	3503736	15446	feces	feces	feces	Amplicon	unknown	226.838
4455654.3	turnbaugh_twins_moafts_v2	749	746306	3118	feces	feces	feces	Amplicon	unknown	239.354
4455655.3	rousk_ph_gradient	750	420728	1818	soil	soil	soil	Amplicon	unknown	231.424
4455656.3	rousk_ph_gradient	751	416408	1808	soil	soil	soil	Amplicon	unknown	230.314
4455657.3	rousk_ph_gradient	752	459454	2035	soil	soil	soil	Amplicon	454	225.776
4455658.3	rousk_ph_gradient	753	368693	1626	soil	soil	soil	Amplicon	454	226.748
4455659.3	rousk_ph_gradient	754	498003	2179	soil	soil	soil	Amplicon	454	228.547
4455660.3	rousk_ph_gradient	755	427065	1906	soil	soil	soil	Amplicon	unknown	224.063
4455661.3	rousk_ph_gradient	756	101265	444	soil	soil	soil	Amplicon	454	228.074
4455662.3	rousk_ph_gradient	757	143793	624	soil	soil	soil	Amplicon	454	230.438
4455663.3	rousk_ph_gradient	758	103357	451	soil	soil	soil	Amplicon	454	229.173
4455664.3	rousk_ph_gradient	759	548354	2401	soil	soil	soil	Amplicon	454	228.386
4455665.3	rousk_ph_gradient	761	88993	388	soil	soil	soil	Amplicon	454	229.363
4455666.3	rousk_ph_gradient	762	478609	2116	soil	soil	soil	Amplicon	454	226.186
4455667.3	rousk_ph_gradient	763	413064	1824	soil	soil	soil	Amplicon	454	226.461
4455668.3	rousk_ph_gradient	764	503720	2198	soil	soil	soil	Amplicon	454	229.172
4455669.3	rousk_ph_gradient	765	237141	1045	soil	soil	soil	Amplicon	454	226.929
4455670.3	rousk_ph_gradient	766	3857495	16942	soil	soil	soil	Amplicon	454	227.688
4455671.3	rousk_ph_gradient	767	200991	890	soil	soil	soil	Amplicon	454	225.833
4455672.3	rousk_ph_gradient	768	376714	1656	soil	soil	soil	Amplicon	454	227.484
4455673.3	rousk_ph_gradient	769	444051	1950	soil	soil	soil	Amplicon	454	227.718
4455674.3	rousk_ph_gradient	770	292850	1296	soil	soil	soil	Amplicon	454	225.965
4455675.3	rousk_ph_gradient	771	411352	1798	soil	soil	soil	Amplicon	454	228.783
4455676.3	rousk_ph_gradient	772	321073	1429	soil	soil	soil	Amplicon	454	224.684
4455677.3	rousk_ph_gradient	773	35291	156	soil	soil	soil	Amplicon	454	226.224
4455678.3	rousk_ph_gradient	774	350009	1557	soil	soil	soil	Amplicon	454	224.797
4455679.3	rousk_ph_gradient	775	2961831	13013	soil	soil	soil	Amplicon	454	227.606
4455680.3	rousk_ph_gradient	776	218505	962	soil	soil	soil	Amplicon	454	227.136
4455681.3	keonig_infant_time_series	777	987063	4292	feces	feces	feces	Amplicon	pyrosequencing	229.977
4455682.3	keonig_infant_time_series	778	902078	3895	feces	feces	feces	Amplicon	pyrosequencing	231.599
4455683.3	keonig_infant_time_series	779	630466	2937	feces	feces	feces	Amplicon	pyrosequencing	214.663
4455684.3	keonig_infant_time_series	780	1010975	4317	feces	feces	feces	Amplicon	unknown	234.185
4455685.3	keonig_infant_time_series	781	2139820	9866	feces	feces	feces	Amplicon	unknown	216.888
4455686.3	keonig_infant_time_series	782	1199646	5289	feces	feces	feces	Amplicon	unknown	226.819
4455687.3	keonig_infant_time_series	783	1573341	7309	feces	feces	feces	Amplicon	unknown	215.261
4455688.3	keonig_infant_time_series	784	1350716	5843	feces	feces	feces	Amplicon	unknown	231.168
4455689.3	keonig_infant_time_series	786	574588	2630	feces	feces	feces	Amplicon	unknown	218.475
4455690.3	keonig_infant_time_series	787	495250	2288	feces	feces	feces	Amplicon	unknown	216.455
4455691.3	keonig_infant_time_series	788	562066	2451	feces	feces	feces	Amplicon	unknown	229.321
4455692.3	keonig_infant_time_series	790	597769	2731	feces	feces	feces	Amplicon	unknown	218.883
4455693.3	keonig_infant_time_series	791	201905	887	feces	feces	feces	Amplicon	unknown	227.627
4455694.3	keonig_infant_time_series	792	421831	1941	feces	feces	feces	Amplicon	unknown	217.327
4455695.3	keonig_infant_time_series	793	4852961	21681	feces	feces	feces	Amplicon	unknown	223.835
4455696.3	keonig_infant_time_series	794	700672	3115	feces	feces	feces	Amplicon	unknown	224.935
4455697.3	keonig_infant_time_series	795	775668	3619	feces	feces	feces	Amplicon	unknown	214.332
4455698.3	keonig_infant_time_series	796	772030	3570	feces	feces	feces	Amplicon	unknown	216.255
4455699.3	keonig_infant_time_series	797	1266996	5733	feces	feces	feces	Amplicon	unknown	221.001
4455700.3	keonig_infant_time_series	798	703096	3168	feces	feces	feces	Amplicon	unknown	221.937
4455701.3	keonig_infant_time_series	799	1175053	5369	feces	feces	feces	Amplicon	unknown	218.859
4455702.3	keonig_infant_time_series	800	1308923	5885	feces	feces	feces	Amplicon	unknown	222.417
4455703.3	keonig_infant_time_series	801	5848724	26438	feces	feces	feces	Amplicon	unknown	221.224
4455704.3	keonig_infant_time_series	802	1211168	5316	feces	feces	feces	Amplicon	unknown	227.834
4455705.3	keonig_infant_time_series	803	768029	3376	feces	feces	feces	Amplicon	unknown	227.497
4455706.3	keonig_infant_time_series	806	854950	3775	feces	feces	feces	Amplicon	unknown	226.477
4455707.3	keonig_infant_time_series	807	922711	3938	feces	feces	feces	Amplicon	unknown	234.310
4455708.3	keonig_infant_time_series	808	1010853	4587	feces	feces	feces	Amplicon	unknown	220.373
4455709.3	keonig_infant_time_series	809	685876	2967	feces	feces	feces	Amplicon	unknown	231.168
4455710.3	keonig_infant_time_series	811	852848	3857	feces	feces	feces	Amplicon	unknown	221.117
4455711.3	keonig_infant_time_series	812	2070126	8899	feces	feces	feces	Amplicon	unknown	232.625
4455712.3	keonig_infant_time_series	813	3951982	18074	feces	feces	feces	Amplicon	unknown	218.656
4455713.3	keonig_infant_time_series	814	996517	4272	feces	feces	feces	Amplicon	unknown	233.267
4455714.3	keonig_infant_time_series	815	1112858	5227	feces	feces	feces	Amplicon	unknown	212.906
4455715.3	keonig_infant_time_series	816	901793	3858	feces	feces	feces	Amplicon	unknown	233.746
4455716.3	keonig_infant_time_series	817	636734	2894	feces	feces	feces	Amplicon	unknown	220.019
